Nombre Estacion	Provincia	Fecha	Temperatura media diaria	Temperatura de rocio	 Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	 Viento medio (m/s)	Máximo viento sostenido (m/s)	 Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo	random
Rosario_Aero	Santa_Fe	10309	26,6	21,1	1007,8	1004,9	10,9	2,8	12,3	32	22	0	1	0	0	0,727276301
Monte_Caseros_Aero	Corrientes	10901	21,8	15	1009,1	1002,8	10,3	1,8	3,6	32	15,8	0	0	0	0	0,531643386
Dolores_Aero	Buenos_Aires	10822	7,8	2,6	1010,9	1009,9	7,6	8,8	18	17,9	4	1	1	0	0	0,414764994
El_Bolson	Rio_Negro	10725	5,6	0,5	1015,2	973,9	29,9	1,5	3,1	13,1	-2,5	0	0	0	0	0,134338613
San_Martin_Mza	Mendoza	10505	15,1	8,3	1020,9	945,4	15	2,2	3,6	22,9	9,2	0	0	0	0	0,723562293
Mar_Del_Plata_Aero	Buenos_Aires	10927	10,7	8,6	1023	1020,4	6,8	3,8	8,2	16,2	4,8	1	0	0	0	0,677481505
Reconquista_Aero	Santa_Fe	10314	18,2	13,8	1017,1	1010,8	14,2	4,8	6,7	26	14	0	1	0	0	0,486695755
San_Luis_Aero	San_Luis	10910	30,4	9,3	1000	923,8	14,6	6,8	10,8	37,4	25	0	0	0	0	0,287129583
Presidencia_R_S_Penia_Aero	Chaco	10516	12,2	1,8	1024,8	1013,6	20	5,1	7,2	20,7	8,4	0	0	0	0	0,630849758
Tucuman_Aero_II	Tucuman	11022	24,7	8,9	1006,1	956	10,1	3,3	7,2	34	16	0	0	0	0	0,209045473
General_Pico_Aero	La_Pampa	10112	27,3	18,5	1008,4	992,1	19,3	3,6	6,7	34,6	21	0	0	0	0	0,566476796
Concordia_Aero	Entre_Rios	10225	21,6	15,8	1011,2	1006,9	10,1	5,7	12,3	25,7	17	1	0	0	0	0,240449695
San_Antonio_Oeste_Aero	Rio_Negro	10509	16,6	7	1009,5	1007,1	29,9	6,4	9,3	22,5	10,4	0	0	0	0	0,31588697
Laboulaye_Aero	Cordoba	10919	12,2	-5,7	1018,1	1001,5	7,9	4,8	11,8	24	0,3	0	0	0	0	0,836447103
Catamarca_Aero_II	Catamarca	10504	20,7	11	1011	959,5	20	2,7	8,7	28,5	13,7	0	0	0	0	0,377835554
Comodoro_Rivadavia_Aero	Chubut	10606	10	2,7	1005,1	999,5	16,4	5,9	13,4	15	4,6	0	1	0	0	0,478380322
Marcos_Juarez_Aero	Cordoba	10728	11,6	5,9	1021,3	1007,4	13,2	2,4	4,1	22	2,2	1	0	0	0	0,103682441
Resistencia_Aero	Chaco	10809	13,4	6,6	1020	1013,7	10,9	4,8	7,2	21,5	11,7	0	0	0	0	0,834208982
San_Luis_Aero	San_Luis	11028	25,6	4,4	1005,7	927,6	20	7,7	9,8	31,3	20,5	0	0	0	0	0,192458727
La_Rioja_Aero	La_Rioja	11018	30,7	12,3	1006,6	959,1	20	2,6	3,1	35,2	16,8	0	0	0	0	0,944334531
San_Luis_Aero	San_Luis	10417	20,9	8,8	1013,7	933,7	20	4,1	8,7	29,5	10,5	0	0	0	0	0,953595394
Trelew_Aero	Chubut	10516	7,1	-0,6	1019,7	1014,4	29,9	3,7	6,2	13,2	2,1	0	0	0	0	0,168256949
La_Rioja_Aero	La_Rioja	10516	14,1	8,2	1022,4	971,8	20	1,1	2,1	18,9	1,2	0	0	0	0	0,318903548
Tandil_Aero	Buenos_Aires	10501	13,2	12,5	1015,6	994,9	5,3	2,1	5,1	22	9,8	1	1	0	0	0,887108504
Santa_Rosa_Aero	La_Pampa	10807	14,2	-1,3	1003,5	981	14	5,5	11,3	21,6	7,1	0	0	0	0	0,870894752
Bahia_Blanca_Aero	Buenos_Aires	10731	9,6	9,4	1015,5	1005,3	2,6	2,6	5,1	14,5	6,4	1	0	0	0	0,45882219
Formosa_Aero	Formosa	10614	17,4	16,2	1015,3	1008,3	9,7	4,2	11,8	26,6	14,7	0	1	0	0	0,179726184
Mar_Del_Plata_Aero	Buenos_Aires	10604	13,1	8,3	1007,8	1005,2	10,3	7	10,3	16,4	5,8	0	1	0	0	0,788725411
Paso_De_Los_Libres_Aero	Corrientes	10908	25,3	18,7	1013,2	1005,1	10	3,9	7,2	31	19	0	1	0	0	0,915117784
Tartagal_Aero	Salta	11013	21,3	18,9	1009,6	959,2	8,5	1,8	3,1	23,8	19,8	0	0	0	0	0,513630356
Sauce_Viejo_Aero	Santa_Fe	10313	18,2	14,2	1015,5	1013,4	12,1	3,3	4,6	24,5	14,8	0	0	0	0	0,372200196
Santa_Rosa_Aero	La_Pampa	10625	7,6	-1	1017,5	994,1	24,8	2,6	4,1	19,1	0,8	0	0	0	0	0,051719641
Santa_Rosa_Aero	La_Pampa	10303	15,8	11,3	1019,3	996,5	27,4	4,3	6,2	21,8	10,1	0	0	0	0	0,797062187
Mar_Del_Plata_Aero	Buenos_Aires	10424	16,6	15,2	1020,9	1018,4	5,3	2,8	4,6	20,4	12,7	1	1	0	0	0,034021734
Presidencia_R_S_Penia_Aero	Chaco	10209	29,3	17,1	1007,1	996,7	18,3	2,9	4,6	37,1	21,2	0	0	0	0	0,782869008
Rio_Cuarto_Aero	Cordoba	10816	11,7	-6,8	1023,6	973,6	14,2	4,9	9,3	23,4	0,6	0	0	0	0	0,622927088
Santiago_Del_Estero_Aero	Santiago_del_Estero	10415	20,8	12,3	1017,1	993,9	15	2,5	6,2	30	10,4	0	0	0	0	0,373729976
Rio_Cuarto_Aero	Cordoba	11018	22,2	11,6	1011,8	963,8	13,7	3,9	8,2	31	13,8	0	0	0	0	0,539295776
Comodoro_Rivadavia_Aero	Chubut	11110	16,9	-1,1	1002,8	997,3	20	8,2	13,9	23	7,3	0	0	0	0	0,404240873
Resistencia_Aero	Chaco	10727	13,7	9,4	1020,1	1013,9	9,2	1,8	4,1	23,1	5,6	0	0	0	0	0,350952218
Sauce_Viejo_Aero	Santa_Fe	10820	19,3	13,4	1013,2	1011	12,1	2,8	6,2	27	15	0	0	0	0	0,862143529
Rio_Gallegos_Aero	Santa_Cruz	10708	5,1	-4,6	1007,8	1005,5	17,1	4,9	12,3	10	1	0	0	0	0	0,067520526
Bahia_Blanca_Aero	Buenos_Aires	10528	14,4	10,3	1000,3	990,4	12,7	3,3	8,2	18,5	5,4	0	1	0	0	0,863961142
Santa_Rosa_Aero	La_Pampa	10913	6,4	1,9	1026,1	1002,5	25,3	5,1	6,7	10,9	2,5	0	1	0	0	0,391156335
Neuquen_Aero	Neuquen	10924	12,2	-8,5	1026,8	994	15	3,7	6,7	19	1,5	0	0	0	0	0,810177094
Mar_Del_Plata_Aero	Buenos_Aires	10305	12,7	9,1	1013,5	1011	10,5	2,2	5,1	20	3,9	0	0	0	0	0,128961568
Mendoza_Aero	Mendoza	10207	28,8	15,9	1007,5	931,4	12,2	1,9	5,1	35,9	21,2	0	1	0	0	0,195833373
Iguazu_Aero	Misiones	11005	17,1	11,3	1017,5	985,9	17,2	3,6	6,7	27	11,2	0	0	0	0	0,845818778
Posadas_Aero	Misiones	10316	21,8	17,3	1017,7	1003,1	14	4	5,1	28,5	18,8	0	1	0	0	0,74358966
Mendoza_Aero	Mendoza	10530	11,4	1,3	1012,7	931,7	11,4	0,6	2,6	19	3,8	0	0	0	0	0,82367578
Viedma_Aero	Rio_Negro	10825	2,9	-2,3	1036,5	1035,5	29,9	1,5	3,1	8,5	-5,3	0	0	0	0	0,671356502
El_Bolson	Rio_Negro	11108	10	7,3	1011,7	971,5	24,9	1,6	5,1	13,8	7	0	1	0	0	0,839302221
Esquel_Aero	Chubut	10901	4,4	-0,1	1013,6	920,1	13,4	6,2	11,3	10,8	1,2	0	1	1	0	0,926717311
Posadas_Aero	Misiones	10311	24,3	20,8	1007,9	993,5	13,2	1,1	2,6	31	20	0	0	0	0	0,76790513
Tucuman_Aero_II	Tucuman	10411	24,1	17,8	1001,7	951,7	11,7	3,1	5,1	31	17,2	0	0	0	0	0,147939334
Tucuman_Aero_II	Tucuman	10415	19,6	14,3	1016,5	965,1	11,3	2,2	5,1	28	13,5	0	0	0	0	0,960250977
Junin_Aero	Buenos_Aires	10209	24,6	16,7	1010	1000,7	11,6	4,8	7,2	33,2	17,8	0	0	0	0	0,653520529
Viedma_Aero	Rio_Negro	11101	17,1	13,1	1012,6	1011,8	23,3	5,1	8,8	21,4	11,8	1	1	0	0	0,910321247
Concordia_Aero	Entre_Rios	10102	17,9	10,4	1020,3	1015,8	14,2	2,8	4,6	23	10,4	0	0	0	0	0,9278926
Ushuaia_Aero_II	Ushuaia	10803	2,7	0,2	997,4	990,4	16,1	2,9	7,7	4	0,3	0	1	0	0	0,431701144
Laboulaye_Aero	Cordoba	10402	15	13,3	1017,3	1001	8,4	2,6	4,1	22,6	13,5	0	1	0	0	0,937950688
Rio_Cuarto_Aero	Cordoba	10419	20	8,4	1016,7	968,4	12,1	6,4	13,4	30,6	11,7	0	0	0	0	0,395234502
Junin_Aero	Buenos_Aires	10211	25,6	17,4	1006,8	997,5	12,1	2,8	4,6	34,3	17,6	0	1	0	0	0,995988279
Monte_Caseros_Aero	Corrientes	11022	20,2	13,2	1012,9	1006,6	20	3,1	5,1	27,8	13,9	0	0	0	0	0,728505768
Chamical_Aero	La_Rioja	10721	7,1	-8,7	1026,3	970,8	20	1,2	3,1	10,6	3,6	0	0	0	0	0,469917712
Presidencia_R_S_Penia_Aero	Chaco	10510	23,1	14,2	1009,8	999,2	20	5,6	9,3	31,5	14,5	0	0	0	0	0,911052528
Tartagal_Aero	Salta	10506	21,1	11,4	1013,2	962,7	10	3,1	7,2	29,2	11,2	0	0	0	0	0,289705858
Presidencia_R_S_Penia_Aero	Chaco	10805	15,9	10,8	1014,6	1003,6	12,6	2,7	3,6	26,6	6,6	1	0	0	0	0,900453954
San_Luis_Aero	San_Luis	10816	12,5	-7,2	1023,3	940,4	20	6,8	10,8	21,6	7,5	0	0	0	0	0,444628113
Viedma_Aero	Rio_Negro	11006	15,2	3,4	1020,6	1020,3	29,9	2,6	3,1	24	1,5	0	0	0	0	0,418518068
San_Martin_Mza	Mendoza	10327	20,8	10,3	1015,8	942	15	2,1	2,6	29,2	13,3	0	0	0	0	0,323338875
San_Julian_Aero	Santa_Cruz	10423	8,3	6,4	1023,5	1015,8	22,7	2,7	3,1	13,6	6	0	0	0	0	0,735160288
Trelew_Aero	Chubut	10316	13,4	2,8	1024	1018,8	29,9	4,4	7,7	22,2	5	0	0	0	0	0,510866592
Catamarca_Aero_II	Catamarca	10318	19,1	10,7	1015,9	963,8	20	6,8	10,3	25,3	14,9	0	0	0	0	0,457003748
Corrientes_Aero	Entre_Rios	10115	28	21,3	1008,1	1001	9,5	2,1	3,1	33,5	23	0	0	0	0	0,824399044
Neuquen_Aero	Neuquen	11006	15,5	3,9	1019,2	987,1	20	2,3	8,2	26,2	5	0	0	0	0	0,343151909
Viedma_Aero	Rio_Negro	10507	11,7	-0,9	1011,6	1010,7	29,9	6,6	10,8	20	2,5	0	0	0	0	0,999444412
La_Plata	Buenos_Aires	10203	19,2	8,6	1019,1	1016,4	10	5,6	7,7	31	8,1	0	0	0	0	0,899446385
Bahia_Blanca_Aero	Buenos_Aires	10729	10,1	5,7	1021,3	1011,1	12,2	2,8	5,1	18	3,5	0	0	0	0	0,998795093
Tartagal_Aero	Salta	10515	20,6	17,9	1008,7	958,2	8,9	2,4	8,7	24,6	14	0	1	0	0	0,834006525
Marcos_Juarez_Aero	Cordoba	10802	7,5	4,7	1021,3	1007,3	15,4	3,2	5,1	14,9	1,6	1	0	0	0	0,768145408
Pilar	Cordoba	10504	16,4	13,4	1016,8	977,4	15,8	1,5	4,1	23,8	12,4	0	0	0	0	0,040978981
La_Plata	Buenos_Aires	10212	28,6	18,7	1004,3	1001,7	9,3	3,2	5,1	33,9	21	0	0	0	0	0,76419898
Ezeiza_Aero	Buenos_Aires	10906	16	8,3	1017,7	1015,4	6,9	2,5	5,1	25,4	9	0	0	0	0	0,88948594
Bahia_Blanca_Aero	Buenos_Aires	10130	23,5	15,5	1011,7	1002	12,6	1,7	6,2	31,9	15,6	0	0	0	0	0,187220954
Sauce_Viejo_Aero	Santa_Fe	10404	17,7	13,3	1011,7	1009,5	10,9	1,2	1,5	24,6	11,2	0	0	0	0	0,123826285
Junin_Aero	Buenos_Aires	10824	5,3	-2,8	1030,1	1019,9	12,4	2,9	4,1	12,4	-0,4	0	0	0	0	0,500822358
Ushuaia_Aero_II	Ushuaia	10218	7,4	2,7	997,1	990,2	15,3	10,6	17,5	10,8	3	0	1	0	0	0,737164517
Corrientes_Aero	Entre_Rios	10629	17,8	14,3	1012,1	1004,8	9,5	3,6	5,7	24,2	14,5	1	0	0	0	0,588283535
Tartagal_Aero	Salta	10102	21,5	16,6	1015,3	964,6	10	2	4,1	24,8	19	0	0	0	0	0,26060188
Comodoro_Rivadavia_Aero	Chubut	10827	9,7	-4,2	1008	1002,4	26,1	6,8	12,4	12,2	6	0	0	0	0	0,535053608
Ceres_Aero	Santa_Fe	10318	17,7	11,1	1021,4	1010,9	16,3	4	5,1	23,4	12	0	0	0	0	0,333790262
Mendoza_Aero	Mendoza	10814	7,3	0,6	1027,4	943,9	14,5	1,2	5,1	17	-0,3	0	0	0	0	0,376607414
San_Antonio_Oeste_Aero	Rio_Negro	10823	2,7	-7,6	1030,2	1027,7	29,9	8,4	9,3	7,8	-0,2	0	0	0	0	0,164423172
Rosario_Aero	Santa_Fe	10731	19,4	14,8	1010,3	1007,3	10	3,4	8,2	23	14,7	0	0	0	0	0,080233404
Formosa_Aero	Formosa	10807	26,1	16,2	1006,2	999,3	20	6,6	12,9	32,1	18,4	0	0	0	0	0,652616648
Rio_Gallegos_Aero	Santa_Cruz	10416	12,6	9,1	1002	999,7	15,8	1,2	4,1	19	7,6	0	1	0	0	0,813867849
Pilar	Cordoba	10620	6,4	-4,7	1026	984,7	13,7	1,8	3,6	11,1	0,4	0	1	0	0	0,420357487
Dolores_Aero	Buenos_Aires	11023	13,6	11,5	1011,5	1010,4	9,8	4,1	6,2	19,2	11	0	1	0	0	0,821784918
Posadas_Aero	Misiones	10211	25,4	20,9	1008,4	994,1	13,7	1,3	3,6	32,5	23	0	1	0	0	0,978232224
Tucuman_Aero_II	Tucuman	10719	8,8	0,8	1022,3	969,3	4,7	3	7,2	20,3	6,7	0	0	0	0	0,648210179
Santa_Rosa_Aero	La_Pampa	10927	12,6	4,4	1018,6	995,7	17,5	7,6	11,8	25	8,3	0	1	0	0	0,330155082
Villa_Reynolds_Aero	San_Luis	10227	22,1	12,4	1011	955,8	15	4,3	10,3	32	11,7	0	0	0	0	0,238082434
Catamarca_Aero_II	Catamarca	10202	30,9	17,5	1003,2	954	20	6,6	10,8	41,5	26,5	0	0	0	0	0,929306973
Azul_Aero	Buenos_Aires	11019	19	12,9	1007,6	990,5	15	4,5	7,7	27,2	7,5	0	1	0	0	0,598688871
Oran_Aero	Salta	10504	23,8	20,8	1008,8	968,9	8	2,3	4,1	31,5	22,4	0	1	0	0	0,433788895
Mendoza_Aero	Mendoza	10729	12,2	-0,8	1017,3	936	11,3	0,7	3,1	20	3,2	0	0	0	0	0,454965465
Villa_Dolores_Aero	Cordoba	10901	17,2	-4,4	1011,5	947,2	15,4	1,5	3,1	30,1	12	0	0	0	0	0,425317107
Catamarca_Aero_II	Catamarca	10520	14,5	4,9	1017,5	964,3	20	3,9	6,2	21,7	6,1	0	0	0	0	0,118832182
Comodoro_Rivadavia_Aero	Chubut	11008	17,2	-0,6	1002,5	997,1	21,6	5,3	11,3	24	11	0	0	0	0	0,704542137
San_Rafael_Aero	Mendoza	11019	22,2	9,7	1002,8	920,4	20	2,7	5,1	31,4	14,2	0	0	0	0	0,763029697
Presidencia_R_S_Penia_Aero	Chaco	10326	22,8	16,6	1016,2	1005,6	20	2,9	4,1	30,4	16	0	0	0	0	0,566552409
Mar_Del_Plata_Aero	Buenos_Aires	10316	9,2	4,7	1027	1024,5	10,1	2,5	5,7	15,2	1,8	0	0	0	0	0,812236204
Sauce_Viejo_Aero	Santa_Fe	10212	28,3	19,3	1004,4	1002,3	12,1	1,5	3,1	35,4	21,5	0	0	0	0	0,677072129
San_Martin_Mza	Mendoza	10609	11,6	1,7	1017,5	941,4	15	2,4	3,6	20,7	4,7	0	0	0	0	0,105371593
Concordia_Aero	Entre_Rios	10706	20	18,6	1011,6	1007,2	10,6	3,9	6,7	22,8	17,6	0	1	0	0	0,340317655
Marcos_Juarez_Aero	Cordoba	11015	23,1	15,7	1016,8	1003,5	20	4,1	8,2	31,2	14,5	0	0	0	0	0,501025979
Trelew_Aero	Chubut	10130	22,7	6,8	1011,5	1006,5	29,9	4,8	6,2	27,2	17,6	0	0	0	0	0,924209145
Azul_Aero	Buenos_Aires	11031	15,9	13,2	1012,3	994,9	14,2	7,9	9,8	22,5	13	0	1	0	0	0,090065886
Reconquista_Aero	Santa_Fe	10401	22,3	20	1011,5	1005,3	7,6	5,7	10,8	32,6	18,9	0	1	0	0	0,935483095
Laboulaye_Aero	Cordoba	11014	19,8	14	1015,9	999,8	7,2	0,4	3,1	28,2	10,9	1	0	0	0	0,976908767
Laboulaye_Aero	Cordoba	10102	17,6	7,4	1019,4	1003,2	10	3,6	7,2	26,5	9	0	0	0	0	0,746520877
Presidencia_R_S_Penia_Aero	Chaco	10428	26,4	20,2	1009,6	999,1	17,9	3,9	5,7	34,2	23,1	0	1	0	0	0,70627229
La_Plata	Buenos_Aires	10504	13,3	9,3	1015,6	1012,8	9,5	2,9	7,2	18,8	7,4	0	0	0	0	0,608139472
General_Pico_Aero	La_Pampa	10719	2,3	-1,6	1025,3	1007,2	20	2,9	6,7	8,2	-1,6	0	0	0	0	0,618256198
Santa_Rosa_Aero	La_Pampa	10127	26,9	13,4	1008,5	986,7	25,6	3,5	6,2	37,7	15,8	0	0	0	0	0,901745337
Azul_Aero	Buenos_Aires	10610	10,1	6,4	1016,6	998,7	7,1	3,5	6,2	18	1,1	1	0	0	0	0,360695902
Santiago_Del_Estero_Aero	Santiago_del_Estero	10408	22,2	12,6	1017,5	994,4	12,4	1,1	2,1	28,4	17,6	0	0	0	0	0,898668673
Concordia_Aero	Entre_Rios	10312	20,8	16,5	1008,3	1003,9	13,7	4,6	6,7	27,4	14,7	0	1	0	0	0,62299669
Sauce_Viejo_Aero	Santa_Fe	10811	10,4	1,1	1015,8	1013,6	12,1	5,5	11,3	20,2	0,6	0	0	0	0	0,425650254
Tartagal_Aero	Salta	10531	21	8,2	1005,9	955,5	10	2,3	4,1	27,8	15,8	0	0	0	0	0,968633167
Comodoro_Rivadavia_Aero	Chubut	10905	11,7	5,3	1000,6	995	18	5	11,8	17	7	0	1	0	0	0,777572261
General_Pico_Aero	La_Pampa	10420	19,1	10,4	1015,4	998,5	16,4	4,1	7,7	31,7	12,2	0	0	0	0	0,292780577
Trelew_Aero	Chubut	10529	8,3	1,6	1002,3	997,1	29,9	4,9	11,3	16	4,5	0	0	0	0	0,155670122
San_Luis_Aero	San_Luis	11107	23,1	7,2	1008,8	930	20	8,2	11,8	32,5	17,6	0	1	0	0	0,7010729
Ushuaia_Aero_II	Ushuaia	10504	7,9	2,2	995,3	988,4	17,4	5,1	14,4	9,2	3,7	0	1	0	0	0,047201223
Ezeiza_Aero	Buenos_Aires	11008	19,2	10,5	1020,7	1018,3	10	4,1	6,7	25	14,9	0	0	0	0	0,76759243
El_Bolson	Rio_Negro	10417	14,3	11,5	1015,4	975,5	28,8	0,8	3,1	20	7	0	1	0	0	0,408621249
Mar_Del_Plata_Aero	Buenos_Aires	10913	7,2	4,8	1021,3	1018,7	5,6	7,3	9,3	9	5	0	1	0	0	0,802196181
General_Pico_Aero	La_Pampa	11007	19	8,4	1019,4	1002,4	17,5	7,7	9,8	28	11	0	0	0	0	0,766534468
Rio_Cuarto_Aero	Cordoba	10331	17,7	15,1	1012,9	964,7	8,4	5,3	7,7	29,5	14,7	1	1	0	0	0,215798021
Presidencia_R_S_Penia_Aero	Chaco	10105	31,3	22,6	1005,6	995,2	18,2	6,4	13,4	39,8	25	0	0	0	0	0,957077681
Reconquista_Aero	Santa_Fe	11106	22,7	15,7	1014,1	1007,9	6	4	6,7	30,4	14,8	0	0	0	0	0,664377046
Laboulaye_Aero	Cordoba	10320	17,5	12,7	1012,3	996,2	7,6	0,3	2,1	25,4	10,8	1	0	0	0	0,373776913
Pilar	Cordoba	10915	9,7	3,7	1022,1	981,4	16,1	3,9	6,7	13,7	6,7	0	0	0	0	0,775067273
Esquel_Aero	Chubut	10130	17,7	4,7	1012,8	923,1	29,9	2,5	4,6	27,6	9,2	0	0	0	0	0,813805507
Junin_Aero	Buenos_Aires	10805	12,6	3,2	1013,2	1003,5	10,1	6,7	10,3	21,4	0,1	0	0	0	0	0,828956612
Rio_Gallegos_Aero	Santa_Cruz	10329	9,8	-0,1	1013	1010,7	17,1	5,7	9,8	17	2,5	0	0	0	0	0,956686824
Pilar	Cordoba	10811	10,9	-5,9	1013,3	973	14,2	4,1	7,7	22,7	-1,1	0	0	0	0	0,777064343
San_Rafael_Aero	Mendoza	10914	3,7	0,9	1024,7	935,5	12,9	3,5	5,1	9,1	3	0	1	0	0	0,20380549
Resistencia_Aero	Chaco	10611	17,3	15,6	1018,6	1012,4	6,9	1,2	2,6	23,5	12,6	1	0	0	0	0,896846862
San_Martin_Mza	Mendoza	10608	11	-0,8	1021,7	945,3	15	2,8	4,1	22	4,4	0	0	0	0	0,205851539
Corrientes_Aero	Entre_Rios	10610	17,2	15,9	1017,2	1009,8	6,3	2	5,1	22	13,6	1	1	0	0	0,860234809
San_Luis_Aero	San_Luis	10213	25,6	15,8	1003,5	925,7	18,5	6,2	10,8	33,2	19,8	0	1	0	0	0,120279276
Esquel_Aero	Chubut	11025	10,8	-3,3	1012,9	921,3	26,1	3,3	9,3	20,5	0,7	0	0	0	0	0,009087789
Corrientes_Aero	Entre_Rios	10208	27,2	19,6	1009,6	1002,5	9	2,5	5,1	34	21,2	0	0	0	0	0,740063333
Ceres_Aero	Santa_Fe	10607	13,2	4,7	1018,1	1007,4	11,1	3,3	5,1	25,5	4,2	0	0	0	0	0,231638348
Cordoba_Aero	Cordoba	10501	19,6	15,8	1010,6	954,1	10,3	2,4	5,1	25	15,2	0	0	0	0	0,763536391
Mendoza_Aero	Mendoza	10211	26,4	12,9	1006,6	929,8	12,2	2	4,6	33	19,7	0	1	0	0	0,494492485
Tandil_Aero	Buenos_Aires	10924	3,8	0,3	1032,1	1010,2	11,9	1,6	4,1	13,3	-5	1	0	0	0	0,918199491
Rosario_Aero	Santa_Fe	11025	14,6	6,6	1021,8	1018,8	13,2	5,8	8,2	22,6	8,8	0	1	0	0	0,406166891
Gualeguaychu_Aero	Entre_Rios	10201	30,7	20,5	1006,1	1003,4	15	2,5	5,1	37,1	21,8	0	0	0	0	0,820877019
Presidencia_R_S_Penia_Aero	Chaco	10706	23,2	19,9	1009,9	999,3	17,7	4	7,7	30,1	19	0	0	0	0	0,381900108
San_Rafael_Aero	Mendoza	10715	10,7	-1,3	1020,4	932,8	20	2,8	3,6	21,8	1,3	0	0	0	0	0,424529452
Corrientes_Aero	Entre_Rios	10403	22,3	20,4	1013,4	1006,1	9,8	3,8	6,2	24,7	20,4	0	1	0	0	0,895493224
San_Juan_Aero_II	San_Juan	10322	20,5	7,6	1013,4	945,8	16,3	3,7	5,1	27,8	13	0	0	0	0	0,521765272
San_Luis_Aero	San_Luis	10625	10,2	2,2	1018,2	935	20	3,9	6,2	16,9	4,8	0	0	0	0	0,387470885
Resistencia_Aero	Chaco	10204	24,6	17,3	1011,5	1005,4	11,7	1,8	4,1	33	16	0	0	0	0	0,045340131
Posadas_Aero	Misiones	10910	26,8	17	1016	1001,7	16,6	1,9	4,1	35	21	0	0	0	0	0,22245355
Azul_Aero	Buenos_Aires	10913	8,4	3,8	1021,5	1003,5	15	8,2	10,3	15,8	4,5	0	0	0	0	0,91255821
San_Julian_Aero	Santa_Cruz	10524	2,3	-3,4	1016,5	1008,6	29,9	5,7	8,2	5,4	-1,3	0	0	0	0	0,787622273
Santa_Rosa_Aero	La_Pampa	10618	7,7	-5,9	1015,2	991,8	21,7	6,5	10,8	15,1	-4,1	0	0	0	0	0,926770434
Rio_Gallegos_Aero	Santa_Cruz	10408	9,8	0,7	1005,7	1003,4	17,4	4	7,2	19	2,6	0	0	0	0	0,330304067
San_Luis_Aero	San_Luis	11020	22,7	5,4	998,1	920,5	20	8,4	13,9	35	17,1	0	0	0	0	0,388146803
Posadas_Aero	Misiones	10806	20,6	15,9	1016,3	1001,6	18,8	2,6	5,1	26,1	11,5	0	1	0	1	0,16027875
Viedma_Aero	Rio_Negro	10223	23,8	15	1004,7	1003,8	29,9	5,6	8,2	32,7	19,3	0	0	0	0	0,222783829
Ushuaia_Aero_II	Ushuaia	10314	6,8	2,9	1026,4	1019,3	16,1	2,8	17	13	2,3	0	0	0	0	0,424976543
Esquel_Aero	Chubut	10803	2,9	-0,7	1008,4	914,7	15	2,5	10,3	9	-3	0	1	1	0	0,337210999
Posadas_Aero	Misiones	10722	7,3	-1,7	1025	1009,6	13,4	3,8	5,7	11	3,3	0	0	0	0	0,253398202
Laboulaye_Aero	Cordoba	10323	21,3	14,5	1015,7	999,7	9,8	2,9	8,2	28,2	14,6	0	0	0	0	0,738973216
Neuquen_Aero	Neuquen	10628	12,1	1,3	1007	974,9	12,4	4,4	11,3	16,8	7	0	0	0	0	0,42657424
Paso_De_Los_Libres_Aero	Corrientes	10626	11,2	9,3	1018,3	1009,7	6,8	2	4,1	17	6	1	0	0	0	0,336832071
Mendoza_Aero	Mendoza	10330	22,7	11,2	1007,4	929,8	11,9	1,1	3,6	31,1	16,2	0	0	0	0	0,262759383
Formosa_Aero	Formosa	11002	18,7	12	1014,7	1007,7	16,1	3	5,1	25	10,1	0	0	0	0	0,761732982
Esquel_Aero	Chubut	10823	-6,8	-8,3	1034,2	934,9	16,1	1,4	4,6	-4	-11,3	0	0	0	0	0,34880525
Ushuaia_Aero_II	Ushuaia	11105	7,3	1,7	999,2	992,2	16,4	8	18	11	2,9	0	1	0	0	0,976289282
Resistencia_Aero	Chaco	10107	25,3	22,8	1002,3	996,3	9	2	6,7	29,6	21,4	0	1	0	0	0,889251513
Ezeiza_Aero	Buenos_Aires	10204	21,1	9,2	1016,1	1013,8	9,8	3,7	5,1	26,2	15,4	0	0	0	0	0,177085073
Villa_Reynolds_Aero	San_Luis	10413	9,5	4,2	1021,3	963,3	13,2	1	4,1	22,8	-1	0	0	0	0	0,319974107
Marcos_Juarez_Aero	Cordoba	11107	20,3	14	1012,1	998,8	20	8,1	11,8	31	17,2	0	0	0	0	0,774813856
La_Rioja_Aero	La_Rioja	10508	21,1	7	1010	961,2	20	1	3,1	27,4	8,5	0	0	0	0	0,087356297
Trelew_Aero	Chubut	11007	15,9	5,1	1014,5	1009,3	29,9	2,3	7,7	28,8	4	0	0	0	0	0,8477888
Mendoza_Aero	Mendoza	10908	22,1	4,2	1012	933,8	14	2,6	5,1	29,5	15	0	0	0	0	0,50705674
La_Rioja_Aero	La_Rioja	10105	29,1	17,3	1004	957,2	20	2,3	5,1	39,6	25,2	0	0	0	0	0,723477741
Junin_Aero	Buenos_Aires	10426	19,3	12,7	1013,7	1004,2	11,3	3,4	5,7	28,9	11,6	0	0	0	0	0,481367211
Formosa_Aero	Formosa	10808	23,2	13,5	1003,6	996,8	15	7	11,8	32,6	15	0	0	0	0	0,904259729
